city,state_id,lat,lng
Barboursville,WV,38.4067,-82.2964
Soldotna,AK,60.4862,-151.0672
Prairie du Sac,WI,43.292,-89.7353
Lafayette,OR,45.2463,-123.1115
Grape Creek,TX,31.5817,-100.5474
Hayfield,VA,38.7536,-77.1321
Phoenix,OR,42.2749,-122.8154
India Hook,SC,35.0142,-81.0378
Huntingdon,TN,36.0052,-88.4181
Ludlow,KY,39.0904,-84.5498
Hunters Creek Village,TX,29.7715,-95.4987
Pittsburg,TX,32.9996,-94.9668
Edgewood,OH,41.8783,-80.7461
Summerville,GA,34.4788,-85.3491
Armonk,NY,41.1319,-73.7138
Phoenix Lake,CA,38.0076,-120.309
Minersville,PA,40.6908,-76.2594
Breese,IL,38.6138,-89.523
Shackle Island,TN,36.3775,-86.6168
Devine,TX,29.1456,-98.9049
Woodmore,MD,38.9222,-76.781
Harrogate,TN,36.5752,-83.6462
New Lexington,OH,39.716,-82.208
Wyldwood,TX,30.1299,-97.48
Santa B�rbara,PR,18.3954,-65.9172
Armona,CA,36.3166,-119.7054
Wayzata,MN,44.967,-93.516
Lorane,PA,40.2921,-75.8486
Scott City,MO,37.2243,-89.536
Bay Hill,FL,28.4559,-81.5122
Dewey-Humboldt,AZ,34.5174,-112.2496
Watseka,IL,40.7752,-87.7304
Waverly,NY,42.0119,-76.5406
La Verkin,UT,37.2309,-113.2523
Hallsville,TX,32.5021,-94.57
Louisville,TN,35.8247,-84.0552
Bagdad,FL,30.5824,-87.0447
Salinas,PR,17.9778,-66.2962
Rose Hill,KS,37.5702,-97.1361
Belton,SC,34.5237,-82.4938
Ford City,CA,35.1647,-119.4584
Woodville,FL,30.312,-84.2611
Hebbronville,TX,27.3251,-98.6857
La Vale,MD,39.6625,-78.8229
Mathis,TX,28.0909,-97.817
Crescent Springs,KY,39.0553,-84.5787
North Wilkesboro,NC,36.1728,-81.139
Vilonia,AR,35.0807,-92.2088
Falfurrias,TX,27.2243,-98.1452
Isle of Palms,SC,32.8043,-79.7552
Oak Valley,NJ,39.8055,-75.1589
Wanamassa,NJ,40.2366,-74.0294
Prescott,WI,44.7523,-92.7882
Hamburg,PA,40.5561,-75.9825
Magnolia,NJ,39.8562,-75.0365
Unalaska,AK,53.8984,-166.568
Dawson,GA,31.7721,-84.4437
Haleyville,AL,34.2331,-87.6175
Wellington,OH,41.1613,-82.2255
Spackenkill,NY,41.6547,-73.91
Kewaskum,WI,43.5177,-88.2306
Kaplan,LA,30.006,-92.284
West Laurel,MD,39.1134,-76.8924
Scottsville,KY,36.7544,-86.2053
Huxley,IA,41.8965,-93.592
Ivanhoe,CA,36.3834,-119.22
Suquamish,WA,47.7238,-122.583
Hampton,IA,42.742,-93.205
Tarentum,PA,40.6043,-79.7602
Wadena,MN,46.445,-95.1285
El Jebel,CO,39.405,-107.0921
Rogersville,MO,37.1148,-93.0742
Adamsville,AL,33.6073,-86.974
Georgetown,OH,38.8684,-83.8992
Montauk,NY,41.0466,-71.9465
North Braddock,PA,40.4023,-79.8533
Dyersville,IA,42.4818,-91.1178
Pocomoke City,MD,38.0635,-75.5553
Medford,WI,45.1365,-90.3436
Chula Vista,TX,28.6573,-100.422
Friendship Heights Village,MD,38.9633,-77.0898
Mauston,WI,43.7995,-90.0775
Jasper,FL,30.5061,-82.954
Parker,FL,30.1289,-85.6008
Reedsport,OR,43.6983,-124.1121
Sykesville,MD,39.3716,-76.9716
Hunter,OH,39.494,-84.2852
Huber Ridge,OH,40.0909,-82.9174
Union Mill,VA,38.7978,-77.3815
Normandy,MO,38.7071,-90.3009
The College of New Jersey,NJ,40.2689,-74.7764
Hometown,IL,41.7312,-87.7311
Lamar,MO,37.4945,-94.2791
Boalsburg,PA,40.7783,-77.7734
Pearl River,MS,32.7889,-89.2384
Pocola,OK,35.2455,-94.4775
Arabi,LA,29.9562,-89.9986
Belleair,FL,27.9365,-82.8114
Caro,MI,43.4891,-83.4025
Waverly,NE,40.9111,-96.5341
Denair,CA,37.5254,-120.7974
Shenandoah,PA,40.8167,-76.2003
Buckingham,FL,26.6613,-81.7402
Brittany Farms-The Highlands,PA,40.269,-75.214
Mount Olive,NC,35.1997,-78.0662
Whiteriver,AZ,33.8358,-109.9616
Waverly,TN,36.0939,-87.7847
Peotone,IL,41.3308,-87.7956
Slatington,PA,40.7543,-75.6114
Malmstrom AFB,MT,47.5059,-111.1825
Farrell,PA,41.2112,-80.4971
Baldwin,WI,44.954,-92.3709
Canton,TX,32.5546,-95.8641
Whiteland,IN,39.5505,-86.0739
Nellis AFB,NV,36.2466,-115.0571
Paintsville,KY,37.8163,-82.8089
Westville,NJ,39.8704,-75.1302
Buchanan,MI,41.8283,-86.3656
Saukville,WI,43.3847,-87.9439
Rosedale,WA,47.3452,-122.6369
Winter Beach,FL,27.712,-80.4254
Nelsonville,OH,39.4561,-82.2211
Chelan,WA,47.8415,-120.0262
Bradley Beach,NJ,40.2018,-74.0128
National Harbor,MD,38.7876,-77.0113
Esperance,WA,47.7937,-122.3469
Fayette,AL,33.6943,-87.8307
Indian River Shores,FL,27.7084,-80.3851
French Island,WI,43.8593,-91.2614
Wiggins,MS,30.8557,-89.1386
Danville,PA,40.9615,-76.6121
Ashdown,AR,33.6746,-94.1265
Medford Lakes,NJ,39.8581,-74.8053
Woodruff,SC,34.7421,-82.0371
Gaylord,MI,45.0208,-84.6809
Highland Beach,FL,26.4087,-80.0661
Sinking Spring,PA,40.3242,-76.0235
Lonoke,AR,34.7906,-91.9072
Chalfont,PA,40.2893,-75.2095
Anna,IL,37.4612,-89.2388
Middleville,MI,42.7138,-85.4693
Euharlee,GA,34.1441,-84.9327
Osawatomie,KS,38.5063,-94.9486
Forest City,IA,43.257,-93.6366
Singac,NJ,40.8849,-74.2431
Bristow,OK,35.8336,-96.3944
Sharpsville,PA,41.2595,-80.4813
Fayetteville,NY,43.0308,-75.9984
West Peoria,IL,40.697,-89.6399
Sparta,MI,43.1571,-85.7106
Southside,AR,35.7149,-91.6328
Helena Valley Northeast,MT,46.6974,-111.9428
Boyertown,PA,40.3322,-75.6375
Sullivan,IN,39.0973,-87.4074
Forty Fort,PA,41.2846,-75.869
Mount Pleasant,PA,40.1509,-79.5434
Larksville,PA,41.2639,-75.9327
Elmira Heights,NY,42.1267,-76.8254
Russell,KS,38.8874,-98.8514
Laureldale,PA,40.3897,-75.9134
Greenfield,OH,39.3536,-83.3883
Fort McKinley,OH,39.8027,-84.246
Holly Ridge,NC,34.4953,-77.527
Geneva,AL,31.0437,-85.8763
Greencastle,PA,39.7907,-77.7267
Samoset,FL,27.4764,-82.543
Ho-Ho-Kus,NJ,41.0001,-74.0972
Jacksonwald,PA,40.3279,-75.8414
Eastwood,LA,32.5607,-93.5625
Aldan,PA,39.9224,-75.2881
Newport,SC,34.9833,-81.0992
Fox Farm-College,WY,41.1105,-104.7871
Herricks,NY,40.7567,-73.6635
Paxton,IL,40.4563,-88.102
Sheffield,OH,41.4559,-82.0912
Mount Olive,AL,33.6778,-86.8727
Fetters Hot Springs-Agua Caliente,CA,38.3274,-122.4871
University Center,VA,39.0599,-77.4443
Springville,NY,42.5084,-78.6696
Ashburn,GA,31.7096,-83.6528
Broken Bow,OK,34.0292,-94.7426
Spring Valley Village,TX,29.7898,-95.5041
Charleroi,PA,40.1384,-79.9002
Bethel,WA,47.4874,-122.6175
Aumsville,OR,44.8462,-122.87
Lyons,GA,32.2062,-82.3215
Mills,WY,42.8473,-106.383
Spindale,NC,35.3597,-81.9232
Moon Lake,FL,28.2993,-82.605
Cannon Falls,MN,44.5122,-92.9034
Ellenville,NY,41.7009,-74.3609
Jacksboro,TX,33.2256,-98.1594
Kutztown,PA,40.5212,-75.7772
Shallotte,NC,33.9768,-78.3803
Venersborg,WA,45.786,-122.4721
Lawrenceville,IL,38.7264,-87.6873
Le Sueur,MN,44.4702,-93.9026
Lincoln,ND,46.7688,-100.6978
Comanche,TX,31.9005,-98.6043
Suncoast Estates,FL,26.7123,-81.8684
Rockwell,AR,34.4636,-93.134
Clarion,PA,41.2106,-79.3803
Amity Gardens,PA,40.2718,-75.7321
Chariton,IA,41.0175,-93.3097
Freeburg,IL,38.4397,-89.9169
Hutchinson Island South,FL,27.3243,-80.2425
Trenton,TN,35.9689,-88.945
Monte Vista,CO,37.5789,-106.1499
Bellville,TX,29.9472,-96.2598
Apison,TN,35.0104,-85.0142
Longview Heights,WA,46.1794,-122.9568
Candelaria Arenas,PR,18.4175,-66.2203
Brownsville,LA,32.4883,-92.1619
Aguilita,PR,18.0284,-66.533
Akwesasne,NY,44.9647,-74.6664
Laguna Beach,FL,30.2549,-85.9512
McGovern,PA,40.2362,-80.2268
Florida,PR,18.3643,-66.5611
Wamego,KS,39.2054,-96.3099
Jefferson,IA,42.0173,-94.3799
Sunset Beach,NC,33.892,-78.5107
East Village,CT,41.3612,-73.1845
Pantops,VA,38.0316,-78.4437
Slaughterville,OK,35.091,-97.2881
Battle Mountain,NV,40.6299,-116.9518
West Jefferson,OH,39.9475,-83.3076
Sebring,OH,40.9207,-81.0231
Franklin,NC,35.1798,-83.3809
Church Point,LA,30.4037,-92.2145
Holloman AFB,NM,32.8483,-106.0998
De Motte,IN,41.1988,-87.1973
Cedar Knolls,NJ,40.8199,-74.4551
Columbus,MN,45.2685,-93.0809
Cold Spring,MN,45.457,-94.4297
Farmers Loop,AK,64.9061,-147.6957
Surfside Beach,SC,33.6093,-78.9772
Country Lake Estates,NJ,39.9486,-74.5409
Jasper,GA,34.471,-84.4497
Lisbon Falls,ME,44.0086,-70.0571
Belfair,WA,47.4495,-122.8487
Imb�ry,PR,18.4371,-66.5566
Morgan,UT,41.0414,-111.6802
Lake Panasoffkee,FL,28.785,-82.1258
Saxon,SC,34.9616,-81.9713
Pipestone,MN,43.9958,-96.3117
University Gardens,NY,40.7752,-73.7281
Cherry Grove,OH,39.0802,-84.322
Dimmitt,TX,34.5324,-102.3111
Broadway,VA,38.6083,-78.8016
Algonac,MI,42.6207,-82.5339
Chattanooga Valley,GA,34.9241,-85.3431
Dallastown,PA,39.8996,-76.641
Park Rapids,MN,46.9169,-95.0576
Newport,MN,44.8743,-92.9975
Danielson,CT,41.8086,-71.8854
Fairway,KS,39.0245,-94.6287
Grafton,ND,48.4142,-97.4056
Jersey Shore,PA,41.2012,-77.2666
McMurray,PA,40.2815,-80.0874
Fruit Hill,OH,39.0699,-84.367
Shelbyville,IL,39.4097,-88.8005
Nashville,AR,33.9418,-93.8516
Garden Ridge,TX,29.6379,-98.2927
Marseilles,IL,41.3099,-88.685
Clay Center,KS,39.3812,-97.1276
Waverly,OH,39.1256,-82.9836
Pittsfield,IL,39.6201,-90.7936
Bowling Green,MO,39.3447,-91.2032
Valley Grande,AL,32.4862,-87.0305
Monongahela,PA,40.1955,-79.9222
Roebling,NJ,40.1167,-74.7775
Harbour Heights,FL,26.9928,-82.0072
Edinburgh,IN,39.3509,-85.9625
Forest Oaks,NC,35.9889,-79.7079
Brookfield,MO,39.7853,-93.0772
Level Green,PA,40.3902,-79.7215
Walton Park,NY,41.3142,-74.2237
Roosevelt Park,MI,43.1982,-86.2733
Jourdanton,TX,28.9141,-98.5409
Shrewsbury,NJ,40.3249,-74.06
Harbison Canyon,CA,32.8273,-116.8381
Captain Cook,HI,19.4995,-155.8937
Jonesboro,LA,32.2348,-92.7098
Red Oaks Mill,NY,41.6517,-73.8748
Akron,PA,40.158,-76.2031
Hugoton,KS,37.1745,-101.3447
Swanton,OH,41.5839,-83.888
Kildeer,IL,42.183,-88.0488
Bonsall,CA,33.2764,-117.1941
New Lebanon,OH,39.744,-84.3943
Whitesboro,TX,33.6612,-96.9022
Lansford,PA,40.8331,-75.8848
Wolf Lake,MI,43.2451,-86.1074
Clarcona,FL,28.6268,-81.4979
Lowell,MI,42.9351,-85.3457
Lambertville,NJ,40.3687,-74.943
Lockeford,CA,38.1508,-121.1554
Maeser,UT,40.4718,-109.5786
Linden,MI,42.8194,-83.7811
Friona,TX,34.6394,-102.723
Winnfield,LA,31.924,-92.6425
Falls City,NE,40.0623,-95.5989
Montesano,WA,47.0102,-123.5857
Scott City,KS,38.4789,-100.9031
Caldwell,TX,30.5307,-96.7007
Sherman,IL,39.8876,-89.6066
Rice Lake,MN,46.8977,-92.1137
Whiteman AFB,MO,38.7302,-93.5589
Carlisle,IA,41.5118,-93.495
Chagrin Falls,OH,41.4319,-81.3887
Garden City South,NY,40.712,-73.6607
Pinehurst,TX,30.1889,-95.7017
Goodview,MN,44.0692,-91.7166
Penn Estates,PA,41.0346,-75.2417
Sparta,IL,38.1513,-89.7185
St. James,MD,39.5738,-77.7482
Walhalla,SC,34.7705,-83.0615
Mirrormont,WA,47.4616,-121.9937
Indian Mountain Lake,PA,41.0003,-75.5058
Jena,LA,31.6914,-92.1298
Fenton,MO,38.5279,-90.4488
West Milwaukee,WI,43.0124,-87.971
Green Oaks,IL,42.2954,-87.9115
Mississippi State,MS,33.4516,-88.7912
Niwot,CO,40.098,-105.1552
Highland Lakes,NJ,41.1716,-74.4643
Enon,VA,37.3273,-77.3195
Trent Woods,NC,35.081,-77.0945
Otsego,MI,42.4576,-85.698
Riverdale,NJ,40.9921,-74.3125
Longbranch,WA,47.2257,-122.7739
Pinetop-Lakeside,AZ,34.1486,-109.9657
Lake San Marcos,CA,33.1197,-117.209
Reiffton,PA,40.3126,-75.8663
Wellsville,UT,41.6223,-111.943
Ovilla,TX,32.5352,-96.8895
Maytown,PA,40.0791,-76.5791
North Muskegon,MI,43.2517,-86.2715
Lathrup Village,MI,42.4921,-83.2273
Northwest Harwich,MA,41.6917,-70.1026
Hazlehurst,GA,31.8651,-82.5994
Williamston,SC,34.6194,-82.4794
Tierra Verde,FL,27.6687,-82.7299
Saw Creek,PA,41.1197,-75.0465
Mulberry,OH,39.1975,-84.2511
Brookdale,SC,33.5183,-80.8332
San Carlos,TX,26.2957,-98.0631
Marine City,MI,42.7137,-82.5012
Point Pleasant,WV,38.853,-82.1303
Placitas,NM,35.3226,-106.4437
Oronoque,CT,41.2527,-73.1089
Kutztown University,PA,40.5103,-75.7851
Metamora,IL,40.7951,-89.3672
Chester,NY,41.357,-74.2768
Taylor,AZ,34.4393,-110.1018
Throop,PA,41.4382,-75.5927
North East,MD,39.6076,-75.9414
Wingate,NC,34.9859,-80.448
Rising Sun-Lebanon,DE,39.1,-75.5047
Brookland,AR,35.8991,-90.5767
Duncan,SC,34.9342,-82.1443
Cross Plains,WI,43.1145,-89.6479
Quitman,GA,30.7849,-83.5603
Calcutta,OH,40.684,-80.5621
Hatillo,PR,18.4811,-66.8221
Fleetwood,PA,40.4565,-75.8209
Genesee,CO,39.6872,-105.2718
Rock Valley,IA,43.2028,-96.2897
Kimberly,AL,33.7758,-86.7964
Cayuga Heights,NY,42.468,-76.4876
Port Reading,NJ,40.5685,-74.2469
Millstadt,IL,38.4579,-90.0834
Monticello,IA,42.2298,-91.1861
Midway North,TX,26.1872,-98.0189
Crittenden,KY,38.7755,-84.6137
Amite City,LA,30.7323,-90.5133
Capitol Heights,MD,38.8765,-76.9075
Crandall,TX,32.6233,-96.4525
Burnham,IL,41.6375,-87.5447
Mountain Home,NC,35.3708,-82.5021
St. Bernard,OH,39.1711,-84.4955
Elkin,NC,36.2621,-80.8443
Ladonia,AL,32.4609,-85.0877
County Center,VA,38.6917,-77.3507
Scott AFB,IL,38.5412,-89.853
Indian Head Park,IL,41.769,-87.8977
Mary Esther,FL,30.4127,-86.6588
Great Notch,NJ,40.8705,-74.2084
Riverside,MO,39.1703,-94.6306
Chilton,WI,44.0293,-88.1625
Lenwood,CA,34.8861,-117.1078
Pleasant Run Farm,OH,39.3016,-84.5493
Southport,NC,33.9411,-78.0205
Pinch,WV,38.4062,-81.481
Ridgway,PA,41.427,-78.7297
Mullins,SC,34.204,-79.2536
Westover,WV,39.6329,-79.9882
Coquille,OR,43.1802,-124.1841
Thorndale,PA,39.9991,-75.7517
Hawkinsville,GA,32.2965,-83.4815
Riverwoods,IL,42.1723,-87.8951
Broad Brook,CT,41.9097,-72.5426
Spurgeon,TN,36.443,-82.4621
Benson,NC,35.386,-78.5437
San Miguel,CA,37.8867,-122.0368
Kings Park,VA,38.8026,-77.2396
Bosque Farms,NM,34.8539,-106.7011
South Haven,MI,42.4011,-86.2677
Dakota Dunes,SD,42.492,-96.487
Haskell,AR,34.5095,-92.6406
Vidalia,LA,31.5668,-91.4404
Seven Lakes,NC,35.2647,-79.5865
Northlake,SC,34.5691,-82.6838
Campanilla,PR,18.4225,-66.2391
South Chicago Heights,IL,41.4831,-87.6369
Taylor Creek,OH,39.2362,-84.6802
Karns,TN,35.9778,-84.1091
Wintersville,OH,40.3791,-80.7095
North El Monte,CA,34.1029,-118.0239
Rossville,GA,34.9747,-85.2898
Castle Hills,TX,29.5229,-98.5197
Pecan Acres,TX,32.9704,-97.4725
Belleville,MI,42.2022,-83.4839
St. Charles,MN,43.9687,-92.0593
Camdenton,MO,38.0121,-92.7499
Clayton,DE,39.2849,-75.6366
Metter,GA,32.3958,-82.0621
Trappe,PA,40.1991,-75.4754
Smithville,TX,30.0082,-97.152
Magee,MS,31.873,-89.734
Brookville,PA,41.1615,-79.0827
Park Layne,OH,39.8881,-84.0394
Coleman,TX,31.8317,-99.4223
Hazel Green,AL,34.9236,-86.5671
Grant,MN,45.0825,-92.909
Spencer,OK,35.5108,-97.3715
Stanley,NC,35.3552,-81.0938
Greendale,IN,39.1316,-84.851
Sagamore,MA,41.7842,-70.5332
South Russell,OH,41.4318,-81.3352
Dumas,AR,33.8834,-91.4857
Meridian,PA,40.8531,-79.9555
Scandia,MN,45.254,-92.8278
Upland,IN,40.4639,-85.5008
Oregon,IL,42.0132,-89.3354
Mulberry,FL,27.9058,-81.9873
Clifton Knolls-Mill Creek,NY,42.8482,-73.8082
Puhi,HI,21.9622,-159.3917
Dupo,IL,38.5146,-90.2168
Coal Valley,IL,41.4416,-90.4462
Dillon,MT,45.218,-112.6345
Ely,NV,39.265,-114.8708
Trevose,PA,40.1509,-74.982
Del Mar,CA,32.9635,-117.2624
Bella Vista,CA,40.6427,-122.246
Mineral Ridge,OH,41.1385,-80.7672
Laurel,DE,38.5691,-75.5689
North Pembroke,MA,42.0989,-70.7823
Waynesburg,PA,39.8983,-80.1855
Bayou Vista,LA,29.6912,-91.2672
Dell Rapids,SD,43.8244,-96.7143
Colorado City,TX,32.3996,-100.8582
Dorr,MI,42.727,-85.719
Cedar Creek,TX,30.0811,-97.518
La Cienega,NM,35.5794,-106.113
Mitchell,IN,38.7369,-86.4755
Carroll Valley,PA,39.7499,-77.3805
Algood,TN,36.2,-85.4468
Pine Manor,FL,26.573,-81.8774
Cozad,NE,40.8613,-99.9863
Woodson Terrace,MO,38.7286,-90.36
Lancaster,KY,37.6148,-84.5815
Gardnertown,NY,41.5328,-74.0595
St. James,MO,38.0013,-91.6154
Bystrom,CA,37.6198,-120.9813
Leland,MS,33.4051,-90.8909
Marshall,IL,39.3986,-87.69
Oaklyn,NJ,39.9023,-75.0813
Valdez,AK,61.0963,-146.2596
West Bradenton,FL,27.5016,-82.6146
Golden Beach,MD,38.49,-76.7019
Metzger,OR,45.4493,-122.7621
Madeira Beach,FL,27.7985,-82.7887
St. Joseph,IL,40.114,-88.0354
Indian Head,MD,38.5987,-77.1555
Citronelle,AL,31.0952,-88.2467
Windber,PA,40.2355,-78.8247
Madill,OK,34.0872,-96.7744
Montpelier,OH,41.5817,-84.5968
Heritage Hills,NY,41.3398,-73.7016
Berne,IN,40.6572,-84.9555
Kittanning,PA,40.8279,-79.5233
Shenandoah Farms,VA,38.9752,-78.0482
Ball,LA,31.4188,-92.4084
Pleasant Hills,MD,39.4861,-76.3908
Morrison,IL,41.8076,-89.9616
Weston,WV,39.0391,-80.4616
Livingston,TN,36.3875,-85.3265
Rosewood Heights,IL,38.8885,-90.0723
Lyncourt,NY,43.082,-76.1265
Lancaster,WI,42.8473,-90.7065
Sullivan City,TX,26.2752,-98.5644
Centerville,MN,45.164,-93.054
Raymond,WI,42.8003,-88.0118
Cedarville,OH,39.7471,-83.8109
Pennsburg,PA,40.3936,-75.4965
Meiners Oaks,CA,34.4553,-119.2702
Camden,DE,39.099,-75.5571
Fairbury,NE,40.1448,-97.1764
Oakhurst,NJ,40.2607,-74.0263
Gentry,AR,36.2571,-94.4908
Forestdale,MA,41.6846,-70.5082
Williamstown,KY,38.6415,-84.5675
Smithton,IL,38.4159,-89.9902
Whitmore Village,HI,21.5119,-158.0274
Weston Lakes,TX,29.6627,-95.9352
Manhasset Hills,NY,40.7592,-73.6809
Elim,PA,40.2989,-78.943
Bayport,MN,45.0152,-92.7789
Cisco,TX,32.3848,-98.9805
Baxter Springs,KS,37.0195,-94.7351
Penrose,CO,38.4213,-105.0004
Cresco,IA,43.3718,-92.1163
Heron Bay,GA,33.3393,-84.1922
Delmar,MD,38.445,-75.5662
Colonial Beach,VA,38.2567,-76.9777
Palmer Heights,PA,40.6907,-75.2671
Caseyville,IL,38.6302,-90.0339
Schnecksville,PA,40.6699,-75.6115
Northumberland,PA,40.8966,-76.7933
Mabank,TX,32.3685,-96.1138
Highland Acres,DE,39.1163,-75.5216
Baden,PA,40.6396,-80.2228
Barrington Hills,IL,42.1399,-88.2034
Lewisburg,WV,37.8096,-80.4327
Parkesburg,PA,39.9593,-75.9177
Carrollton,KY,38.6799,-85.1658
Chinle,AZ,36.1505,-109.5794
Surf City,NC,34.4346,-77.5644
Waikapu,HI,20.8391,-156.5221
Warminster Heights,PA,40.1884,-75.0841
Pine Level,AL,32.5785,-86.4523
White Bluff,TN,36.1005,-87.2117
Hawaiian Beaches,HI,19.5447,-154.9288
Irwin,PA,40.325,-79.6996
Bellaire,OH,40.0176,-80.7469
Kiel,WI,43.9167,-88.0266
Florence,CO,38.3836,-105.1114
Dawsonville,GA,34.4362,-84.125
Zelienople,PA,40.7886,-80.1428
Tangerine,FL,28.759,-81.6341
Woodbridge,CA,38.1692,-121.3113
Emerald Isle,NC,34.6648,-77.0292
Hephzibah,GA,33.2906,-82.0994
Clifton,AZ,33.0249,-109.2883
Prestonsburg,KY,37.6819,-82.7661
Mojave,CA,35.0139,-118.1896
Rosemont,IL,41.989,-87.8718
Manning,SC,33.6933,-80.2167
Woodlawn,OH,39.2556,-84.471
Rosemont,PA,40.0306,-75.327
Frackville,PA,40.7833,-76.2329
Pulaski,WI,44.6684,-88.2351
French Camp,CA,37.8803,-121.2803
Thompsonville,PA,40.2802,-80.1205
South Blooming Grove,NY,41.3735,-74.179
Forsyth,IL,39.9259,-88.9641
Southern Shops,SC,34.9846,-81.9934
Nichols Hills,OK,35.5468,-97.5445
Ravenswood,WV,38.9561,-81.7619
Deephaven,MN,44.9318,-93.5293
Norwood Young America,MN,44.7721,-93.9192
Nash,TX,33.4423,-94.1345
Loch Lomond,VA,38.7812,-77.4817
Avenue B and C,AZ,32.7192,-114.6598
Clyde,TX,32.4056,-99.5039
Rocky Ford,CO,38.0499,-103.7225
Lordship,CT,41.1533,-73.1197
Shrewsbury,PA,39.7714,-76.6799
Knox,IN,41.291,-86.6212
Richwood,LA,32.4485,-92.0773
Auburn Lake Trails,CA,38.8916,-120.9849
Emigsville,PA,40.0077,-76.7303
Grayson,KY,38.3317,-82.9371
Mogadore,OH,41.0523,-81.3994
Turners Falls,MA,42.5975,-72.5573
North Hudson,WI,44.9973,-92.7564
Pomona,NY,41.1891,-74.0543
Roebuck,SC,34.8789,-81.9646
Kirtland AFB,NM,35.0497,-106.5599
Wonder Lake,IL,42.3794,-88.3493
Ainaloa,HI,19.5215,-154.9944
Tiptonville,TN,36.3871,-89.4712
North Cape May,NJ,38.9804,-74.9509
Pine Island,MN,44.1968,-92.6166
Boardman,OR,45.8378,-119.6937
Kelseyville,CA,38.9704,-122.8328
Putnam Lake,NY,41.4737,-73.5507
Amberley,OH,39.2035,-84.4283
Boyne City,MI,45.2136,-85.0132
West Liberty,IA,41.5727,-91.2623
Bunker Hill Village,TX,29.7647,-95.5317
Booneville,AR,35.1392,-93.9178
Copperopolis,CA,37.9488,-120.6352
Marshall,WI,43.1726,-89.0613
Loyola,CA,37.3503,-122.0979
Waukon,IA,43.2686,-91.4785
Juno Beach,FL,26.8754,-80.0589
Laureles,TX,26.1168,-97.4875
Leisure Village West,NJ,40.0104,-74.2806
Baldwin,GA,34.486,-83.5497
Portland,MI,42.8697,-84.8991
Basalt,CO,39.3663,-107.0413
Pittsboro,IN,39.8705,-86.4654
Dwight,IL,41.0983,-88.4249
Goodland,KS,39.3489,-101.7143
McGehee,AR,33.6278,-91.3953
Pixley,CA,35.9785,-119.3003
Anthony,TX,31.9876,-106.5933
Williamston,MI,42.6834,-84.2836
Tri-City,OR,42.9894,-123.2999
Fort Gibson,OK,35.7763,-95.2602
Highland-on-the-Lake,NY,42.7012,-78.9819
Aledo,IL,41.199,-90.7459
Freeland,PA,41.0212,-75.8963
Hardin,MT,45.7422,-107.6082
Bishop,CA,37.3665,-118.3958
Unicoi,TN,36.2217,-82.3292
San Diego,TX,27.7609,-98.2389
Merchantville,NJ,39.9502,-75.0504
Oneida,TN,36.5171,-84.5108
Cockrell Hill,TX,32.7382,-96.8885
Red Bud,IL,38.2096,-89.9989
Eldorado,IL,37.8114,-88.4415
Hahnville,LA,29.9641,-90.4141
Horicon,WI,43.4454,-88.6403
Florida Gulf Coast University,FL,26.4613,-81.7686
Malden,MO,36.585,-89.9808
Denver,PA,40.2326,-76.1392
Rexland Acres,CA,35.3051,-118.997
White House Station,NJ,40.6216,-74.7737
South Greeley,WY,41.0929,-104.8066
East Sandwich,MA,41.7365,-70.4341
Golf Manor,OH,39.1878,-84.4469
Wills Point,TX,32.7093,-96.0052
Wyboo,SC,33.5613,-80.2148
Boonsboro,MD,39.5078,-77.6585
Santa Venetia,CA,38.0056,-122.5033
Brentwood,MD,38.9439,-76.9571
Balmville,NY,41.5281,-74.0234
Carter Lake,IA,41.2884,-95.9171
Hudson,NC,35.8478,-81.4867
Montrose,MN,45.0669,-93.9203
Zumbrota,MN,44.295,-92.6736
Rochester,WI,42.7338,-88.2489
Oasis,CA,33.5275,-116.1261
Stanley,WI,44.9597,-90.9423
Harrington,DE,38.9243,-75.5707
Westhampton,NY,40.8325,-72.6616
West Nyack,NY,41.0907,-73.9714
Pea Ridge,FL,30.603,-87.1022
Clearview,WA,47.8292,-122.1451
Benton Heights,MI,42.1211,-86.4137
Plainwell,MI,42.4457,-85.6435
Three Rivers,OR,43.8366,-121.4646
Lindsborg,KS,38.5774,-97.6738
Sloan,NY,42.8921,-78.7918
Houston,MS,33.8963,-89.0031
Swansboro,NC,34.6957,-77.1367
Lawrenceville,NJ,40.3018,-74.7378
Wildwood Lake,TN,35.0893,-84.8512
Loxley,AL,30.6812,-87.7416
Marlboro Meadows,MD,38.8374,-76.7144
Vicksburg,MI,42.1185,-85.5413
McLendon-Chisholm,TX,32.8481,-96.391
Butte,AK,61.5539,-149.0035
Rochester,IL,39.7488,-89.5436
Mount Repose,OH,39.1907,-84.2197
Collinsville,CT,41.8189,-72.922
Georgetown,IN,38.2954,-85.964
Alexandria,AL,33.7675,-85.8792
Village Green,NY,43.1323,-76.3108
Tarpey Village,CA,36.7941,-119.7012
Washington,GA,33.7355,-82.7426
Jamestown,CA,37.9574,-120.411
South Glens Falls,NY,43.2951,-73.6351
Oglesby,IL,41.2932,-89.071
Setauket,NY,40.9484,-73.116
Yellow Springs,OH,39.7987,-83.8904
Byron,IL,42.1223,-89.2665
Umatilla,FL,28.9273,-81.665
Ridgeland,SC,32.4681,-80.9178
North Richmond,CA,37.9641,-122.3711
Hohenwald,TN,35.5515,-87.5539
Whitney,SC,34.9835,-81.926
Brookmont,MD,38.9546,-77.1292
